股票代码,股票名称,交易所,板块,上市时间,最新价
002039,黔源电力,深圳交易所,主板,20050303,15.89
600312,平高电气,上海交易所,主板,20010221,15.86
603725,天安新材,上海交易所,主板,20170906,7.92
603195,公牛集团,上海交易所,主板,20200206,71.15
603062,麦加芯彩,上海交易所,主板,20231107,47.41
603886,元祖股份,上海交易所,主板,20161228,13.14
688175,高凌信息,上海交易所,科创板,20220315,18.28
002650,ST加加,深圳交易所,主板,20120106,7.82
688129,东来技术,上海交易所,科创板,20201023,23.33
001358,兴欣新材,深圳交易所,主板,20231221,23.3
300198,ST纳川,深圳交易所,创业板,20110407,2.54
002233,塔牌集团,深圳交易所,主板,20080516,7.62
600929,雪天盐业,上海交易所,主板,20180326,5.04
605368,蓝天燃气,上海交易所,主板,20210129,10.01
603226,菲林格尔,上海交易所,主板,20170615,7.47
002852,道道全,深圳交易所,主板,20170310,9.91
603848,好太太,上海交易所,主板,20171201,14.68
600000,浦发银行,上海交易所,主板,19991110,12.17
688526,科前生物,上海交易所,科创板,20200922,16.99
603277,银都股份,上海交易所,主板,20170911,23.91
603978,深圳新星,上海交易所,主板,20170807,14.34
300082,奥克股份,深圳交易所,创业板,20100520,7.13
600872,中炬高新,上海交易所,主板,19950124,19.0
000600,建投能源,深圳交易所,主板,19960606,6.97
000333,美的集团,深圳交易所,主板,20130918,78.98
600795,国电电力,上海交易所,主板,19970318,4.61
600284,浦东建设,上海交易所,主板,20040316,6.83
603768,常青股份,上海交易所,主板,20170324,13.54
601939,建设银行,上海交易所,主板,20070925,9.01
688519,南亚新材,上海交易所,科创板,20200818,33.51
002029,七 匹 狼,深圳交易所,主板,20040806,6.66
002849,威星智能,深圳交易所,主板,20170217,15.51
000716,黑芝麻,深圳交易所,主板,19970418,6.62
300899,*ST凯鑫,深圳交易所,创业板,20201016,21.94
601890,亚星锚链,上海交易所,主板,20101228,8.73
300494,盛天网络,深圳交易所,创业板,20151231,13.0
600539,狮头股份,上海交易所,主板,20010824,10.82
002966,苏州银行,深圳交易所,主板,20190802,8.64
300673,佩蒂股份,深圳交易所,创业板,20170711,17.17
600282,南钢股份,上海交易所,主板,20000919,4.27
600249,两面针,上海交易所,主板,20040130,6.39
002612,朗姿股份,深圳交易所,主板,20110830,17.02
002582,好想你,深圳交易所,主板,20110520,10.58
600197,伊力特,上海交易所,主板,19990916,14.81
601179,中国西电,上海交易所,主板,20100128,6.34
600298,安琪酵母,上海交易所,主板,20000818,37.92
002539,云图控股,深圳交易所,主板,20110118,8.42
000761,本钢板材,深圳交易所,主板,19980115,4.19
603869,ST智知,上海交易所,主板,20150326,6.25
605319,无锡振华,上海交易所,主板,20210607,31.09
600036,招商银行,上海交易所,主板,20020409,43.47
603199,九华旅游,上海交易所,主板,20150326,37.25
002074,国轩高科,深圳交易所,主板,20061018,24.79
002594,比亚迪,深圳交易所,主板,20110630,361.13
003006,百亚股份,深圳交易所,主板,20200921,30.95
300506,ST名家汇,深圳交易所,创业板,20160324,4.1
002105,信隆健康,深圳交易所,主板,20070112,8.19
002392,北京利尔,深圳交易所,主板,20100423,6.1
603345,安井食品,上海交易所,主板,20170222,83.33
301538,骏鼎达,深圳交易所,创业板,20240320,52.76
300817,双飞集团,深圳交易所,创业板,20200218,24.21
603041,美思德,上海交易所,主板,20170330,12.05
601997,贵阳银行,上海交易所,主板,20160816,6.01
603178,圣龙股份,上海交易所,主板,20170328,20.03
002847,盐津铺子,深圳交易所,主板,20170208,87.3
000004,*ST国华,深圳交易所,主板,19901201,9.89
600352,浙江龙盛,上海交易所,主板,20030801,9.86
601818,光大银行,上海交易所,主板,20100818,3.94
603083,剑桥科技,上海交易所,主板,20171110,37.42
301162,国能日新,深圳交易所,创业板,20220429,47.16
002936,郑州银行,深圳交易所,主板,20180919,1.96
603992,松霖科技,上海交易所,主板,20190826,23.42
600027,华电国际,上海交易所,主板,20050203,5.84
600660,福耀玻璃,上海交易所,主板,19930610,58.35
688379,华光新材,上海交易所,科创板,20200819,29.14
301209,联合化学,深圳交易所,创业板,20220825,106.63
600876,凯盛新能,上海交易所,主板,19951031,9.68
603898,好莱客,上海交易所,主板,20150217,11.61
301525,儒竞科技,深圳交易所,创业板,20230830,75.2
601998,中信银行,上海交易所,主板,20070427,7.68
002346,柘中股份,深圳交易所,主板,20100128,13.44
601985,中国核电,上海交易所,主板,20150610,9.59
603779,威龙股份,上海交易所,主板,20160516,7.66
300660,江苏雷利,深圳交易所,创业板,20170602,52.97
002991,甘源食品,深圳交易所,主板,20200731,64.31
601328,交通银行,上海交易所,主板,20070515,7.54
300741,华宝股份,深圳交易所,创业板,20180301,16.95
600251,冠农股份,上海交易所,主板,20030609,7.49
600928,西安银行,上海交易所,主板,20190301,3.73
002527,新时达,深圳交易所,主板,20101224,14.91
603517,绝味食品,上海交易所,主板,20170317,16.75
601599,浙文影业,上海交易所,主板,20110527,3.71
603221,爱丽家居,上海交易所,主板,20200323,11.09
603559,*ST通脉,上海交易所,主板,20161202,9.24
002544,普天科技,深圳交易所,主板,20110128,22.01
002301,齐心集团,深圳交易所,主板,20091021,7.29
002348,高乐股份,深圳交易所,主板,20100203,3.64
002040,南 京 港,深圳交易所,主板,20050325,10.84
300957,贝泰妮,深圳交易所,创业板,20210325,45.04
300970,华绿生物,深圳交易所,创业板,20210412,14.29
300910,瑞丰新材,深圳交易所,创业板,20201127,58.8
600300,XD维维股,上海交易所,主板,20000630,3.56
603885,吉祥航空,上海交易所,主板,20150527,14.16
301261,恒工精密,深圳交易所,创业板,20230710,79.24
601658,邮储银行,上海交易所,主板,20191210,5.28
601001,晋控煤业,上海交易所,主板,20060623,12.31
600967,内蒙一机,上海交易所,主板,20040518,12.26
600195,中牧股份,上海交易所,主板,19990107,7.0
600603,ST广物,上海交易所,主板,19920113,6.96
002379,宏创控股,深圳交易所,主板,20100331,10.39
002519,银河电子,深圳交易所,主板,20101207,5.17
603997,继峰股份,上海交易所,主板,20150302,13.73
600808,马钢股份,上海交易所,主板,19940106,3.43
300709,精研科技,深圳交易所,创业板,20171019,39.15
603535,嘉诚国际,上海交易所,主板,20170808,10.16
300961,深水海纳,深圳交易所,创业板,20210330,16.92
920068,天工股份,北京交易所,北交所,20250513,21.87
600382,广东明珠,上海交易所,主板,20010118,5.04
002547,春兴精工,深圳交易所,主板,20110218,5.04
600025,华能水电,上海交易所,主板,20171215,9.98
600995,南网储能,上海交易所,主板,20040615,9.97
300901,中胤时尚,深圳交易所,创业板,20201029,13.22
834639,晨光电缆,北京交易所,北交所,20220712,9.91
601158,重庆水务,上海交易所,主板,20100329,4.93
000001,平安银行,深圳交易所,主板,19910403,11.46
301057,汇隆新材,深圳交易所,创业板,20210909,16.3
601968,宝钢包装,上海交易所,主板,20150611,4.87
603053,成都燃气,上海交易所,主板,20191217,9.64
601991,大唐发电,上海交易所,主板,20061220,3.2
601916,浙商银行,上海交易所,主板,20191126,3.2
002768,国恩股份,深圳交易所,主板,20150630,25.45
600892,*ST大晟,上海交易所,主板,19960315,3.17
301181,标榜股份,深圳交易所,创业板,20220221,26.88
000726,鲁  泰Ａ,深圳交易所,主板,20001225,6.32
002732,燕塘乳业,深圳交易所,主板,20141205,17.16
300119,瑞普生物,深圳交易所,创业板,20100917,24.66
002549,凯美特气,深圳交易所,主板,20110218,10.78
300435,中泰股份,深圳交易所,创业板,20150326,13.83
000912,泸天化,深圳交易所,主板,19990603,4.61
603919,金徽酒,上海交易所,主板,20160310,18.37
000546,金圆股份,深圳交易所,主板,19931215,4.58
000911,广农糖业,深圳交易所,主板,19990527,7.63
601061,中信金属,上海交易所,主板,20230410,7.6
002335,科华数据,深圳交易所,主板,20100113,39.46
002026,山东威达,深圳交易所,主板,20040727,11.99
002586,*ST围海,深圳交易所,主板,20110602,2.99
600712,南宁百货,上海交易所,主板,19960626,5.97
301120,新特电气,深圳交易所,创业板,20220419,10.42
688577,浙海德曼,上海交易所,科创板,20200916,61.17
002835,同为股份,深圳交易所,主板,20161228,18.9
301088,戎美股份,深圳交易所,创业板,20211028,14.5
603979,金诚信,上海交易所,主板,20150630,40.52
002487,大金重工,深圳交易所,主板,20101015,27.46
600597,光明乳业,上海交易所,主板,20020828,8.66
002203,海亮股份,深圳交易所,主板,20080116,10.08
300750,宁德时代,深圳交易所,创业板,20180611,251.85
603721,*ST天择,上海交易所,主板,20170811,18.68
603237,五芳斋,上海交易所,主板,20220831,20.11
002779,中坚科技,深圳交易所,主板,20151209,103.35
603565,中谷物流,上海交易所,主板,20200925,10.04
001317,三羊马,深圳交易所,主板,20211130,47.2
600331,宏达股份,上海交易所,主板,20011220,7.14
301277,新天地,深圳交易所,创业板,20221116,15.69
300953,震裕科技,深圳交易所,创业板,20210318,142.5
600547,山东黄金,上海交易所,主板,20030828,29.88
300461,田中精机,深圳交易所,创业板,20150519,19.9
000429,粤高速Ａ,深圳交易所,主板,19980220,14.17
002715,登云股份,深圳交易所,主板,20140219,16.98
000729,燕京啤酒,深圳交易所,主板,19970716,14.12
688728,格科微,上海交易所,科创板,20210818,15.51
603280,南方路机,上海交易所,主板,20221108,25.37
688793,倍轻松,上海交易所,科创板,20210715,30.78
002701,奥瑞金,深圳交易所,主板,20121011,5.55
688322,奥比中光-UW,上海交易所,科创板,20220707,52.62
600694,大商股份,上海交易所,主板,19931122,23.47
301093,华兰股份,深圳交易所,创业板,20211101,31.73
603156,养元饮品,上海交易所,主板,20180212,24.76
002327,富安娜,深圳交易所,主板,20091230,8.24
603708,家家悦,上海交易所,主板,20161213,10.89
600323,瀚蓝环境,上海交易所,主板,20001225,24.46
600926,杭州银行,上海交易所,主板,20161027,16.3
002345,潮宏基,深圳交易所,主板,20100128,13.55
301551,无线传媒,深圳交易所,创业板,20240926,48.71
002495,佳隆股份,深圳交易所,主板,20101102,2.7
300875,捷强装备,深圳交易所,创业板,20200824,30.87
600039,四川路桥,上海交易所,主板,20030325,9.26
000975,山金国际,深圳交易所,主板,20000608,19.84
600149,廊坊发展,上海交易所,主板,19991014,5.27
605128,上海沿浦,上海交易所,主板,20200915,28.84
000408,藏格矿业,深圳交易所,主板,19960628,36.61
600704,物产中大,上海交易所,主板,19960606,5.22
600403,大有能源,上海交易所,主板,20031009,3.87
601187,厦门银行,上海交易所,主板,20201027,6.44
300640,德艺文创,深圳交易所,创业板,20170417,6.42
301108,洁雅股份,深圳交易所,创业板,20211203,32.05
600439,瑞贝卡,上海交易所,主板,20030710,3.82
600900,长江电力,上海交易所,主板,20031118,30.29
002027,分众传媒,深圳交易所,主板,20040804,7.56
600548,深高速,上海交易所,主板,20011225,11.27
600020,中原高速,上海交易所,主板,20030808,4.98
000966,长源电力,深圳交易所,主板,20000316,4.97
600422,昆药集团,上海交易所,主板,20001206,16.01
603719,良品铺子,上海交易所,主板,20200224,13.38
688186,广大特材,上海交易所,科创板,20200211,25.42
300533,冰川网络,深圳交易所,创业板,20160818,26.54
002605,姚记科技,深圳交易所,主板,20110805,27.67
002677,浙江美大,深圳交易所,主板,20120525,7.2
603268,*ST松发,上海交易所,主板,20150319,39.51
000089,深圳机场,深圳交易所,主板,19980420,7.17
300960,通业科技,深圳交易所,创业板,20210329,22.59
603323,苏农银行,上海交易所,主板,20161129,5.88
002825,纳尔股份,深圳交易所,主板,20161129,10.45
300220,金运激光,深圳交易所,创业板,20110525,17.4
002231,*ST奥维,深圳交易所,主板,20080512,3.45
002187,广百股份,深圳交易所,主板,20071122,6.89
603004,鼎龙科技,上海交易所,主板,20231227,22.96
605266,健之佳,上海交易所,主板,20201201,22.91
002568,百润股份,深圳交易所,主板,20110325,28.52
603566,普莱柯,上海交易所,主板,20150518,14.81
600674,川投能源,上海交易所,主板,19930924,16.95
603809,豪能股份,上海交易所,主板,20171128,14.68
300631,久吾高科,深圳交易所,创业板,20170323,23.66
600886,国投电力,上海交易所,主板,19960118,15.73
002958,青农商行,深圳交易所,主板,20190326,3.36
601899,紫金矿业,上海交易所,主板,20080425,17.82
603970,中农立华,上海交易所,主板,20171116,14.38
301078,孩子王,深圳交易所,创业板,20211014,14.2
603029,天鹅股份,上海交易所,主板,20160427,18.45
002217,*ST合泰,深圳交易所,主板,20080220,2.17
688188,柏楚电子,上海交易所,科创板,20190808,193.32
300261,雅本化学,深圳交易所,创业板,20110906,7.56
603505,金石资源,上海交易所,主板,20170503,21.58
001219,青岛食品,深圳交易所,主板,20211021,13.96
603739,蔚蓝生物,上海交易所,主板,20190116,13.8
871396,常辅股份,北京交易所,北交所,20201118,47.7
002749,国光股份,深圳交易所,主板,20150320,14.72
688128,中国电研,上海交易所,科创板,20191105,24.82
002602,ST华通,深圳交易所,主板,20110728,9.3
002592,ST八菱,深圳交易所,主板,20111111,6.12
600562,国睿科技,上海交易所,主板,20030128,25.47
601077,渝农商行,上海交易所,主板,20191029,7.11
603868,飞科电器,上海交易所,主板,20160418,37.3
001209,洪兴股份,深圳交易所,主板,20210723,18.14
605289,罗曼股份,上海交易所,主板,20210426,28.13
600032,浙江新能,上海交易所,主板,20210525,8.03
603416,信捷电气,上海交易所,主板,20161221,57.63
605068,明新旭腾,上海交易所,主板,20201123,18.86
301397,溯联股份,深圳交易所,创业板,20230628,36.63
002818,富森美,深圳交易所,主板,20161109,12.84
002895,川恒股份,深圳交易所,主板,20170825,25.06
300890,翔丰华,深圳交易所,创业板,20200917,27.94
600993,马应龙,上海交易所,主板,20040517,28.71
600558,大西洋,上海交易所,主板,20010227,5.74
601928,凤凰传媒,上海交易所,主板,20111130,11.47
600028,中国石化,上海交易所,主板,20010808,5.73
301189,奥尼电子,深圳交易所,创业板,20211228,25.73
002142,宁波银行,深圳交易所,主板,20070719,26.5
601033,永兴股份,上海交易所,主板,20240118,16.03
600600,青岛啤酒,上海交易所,主板,19930827,75.19
301511,德福科技,深圳交易所,创业板,20230817,15.77
300918,南山智尚,深圳交易所,创业板,20201222,20.25
603028,赛福天,上海交易所,主板,20160331,7.29
301004,嘉益股份,深圳交易所,创业板,20210625,70.57
